	V0.00e+00	V1.00e+07	V2.00e+07	V3.00e+07	V4.00e+07	V5.00e+07	V1.00e+09	V2.00e+09	V3.00e+09	V4.00e+09	V5.00e+09	V6.00e+09	V7.00e+09	V8.00e+09	V9.00e+09	V9.20e+09	V9.40e+09	V9.60e+09	V9.80e+09	V1.00e+10	V1.02e+10	V1.04e+10	V1.06e+10	V1.08e+10	V1.10e+10	V1.12e+10	V1.14e+10	V1.16e+10	V1.18e+10	V1.20e+10
0	5.296025496812899	4.560943242139649	3.9714279879094847	3.3911695095078755	2.811817218327083	2.221116999592336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	21.136677913601417	19.763176970073523	19.169362942122188	19.791869750077776	19.040349127182044	19.573662889082613	19.50658602839424	14.784645362431801	14.605928273303448	11.718046048537648	9.590864479163903	9.534242946085575	8.116504605280037	7.194894223445293	7.03745701953325	7.031363470208358	7.022399883003875	6.8733897327437035	6.35566953085104	6.228261576835484	6.2242115530508295	6.219493177387914	6.213284966440037	6.207238418965442	6.206400762201723	6.187968301267517	6.0126377663482735	5.734044285249104	5.591040462427745	5.558852258852259
